lemma,word,part_of_speech,category,meaning,question_id,code
photo,photos,NOUN,Technical Term,Represents a captured image,11163,r016
Claire,Claire,PROPN,PERSON,A Girl's Name,11163,r005
Robert,Robert,PROPN,PERSON,A Boy's Name,11163,r008
take,taken,VERB,Technical Term,Action of capturing a photo,11163,r020
more,more,ADJ,Technical Term,Indicates an increase in quantity,11163,r014
photo,photos,NOUN,Technical Term,Represents a captured image,11163,r016
Claire,Claire,PROPN,PERSON,A Girl's Name,11163,r005
many,many,ADJ,Technical Term,Indicates a large quantity,11163,r013
photo,photos,NOUN,Technical Term,Represents a captured image,11163,r016
Claire,Claire,PROPN,PERSON,A Girl's Name,11163,r005
take,taken,VERB,Technical Term,Action of capturing a photo,11163,r020
patient,patient,NOUN,,,85741,r010
give,given,VERB,,,85741,r006
pill,pills,NOUN,technical term,Medication,85741,r011
require,required,VERB,,To necessitate or demand something,85741,r012
take,take,VERB,,To consume or ingest,85741,r014
minute,minutes,NOUN,TIME,,85741,r009
long,long,ADV,,,85741,r008
pill,pills,NOUN,technical term,Medication,85741,r011
run,run,VERB,,To be in effect or operation for a period of time,85741,r013
follow,following,VERB,Technical Term,To trail behind or succeed something else.,14727,r014
CANNOT,CANNOT,PROPN,,An impossibility or negation,14727,r005
true,true,ADJ,higher level concept,correctness,14727,r037
sum,sum,NOUN,technical term,mathematical operation,14727,r034
k,k,PROPN,Individual Name,This designates a specific individual in this context,14727,r019
consecutive,consecutive,ADJ,Technical Term,Following in an uninterrupted order.,14727,r012
integer,integers,NOUN,Technical Term,A whole number (including zero) with no fractional or decimal part.,14727,r018
k,k,PROPN,Individual Name,This designates a specific individual in this context,14727,r019
≥,≥,PROPN,Technical Term,Greater than or equal to,14727,r039
i.,I.,NOUN,ORG,This refers to some form of organization.,14727,r017
product,product,NOUN,technical term,mathematical operation,14727,r031
k,k,PROPN,Individual Name,This designates a specific individual in this context,14727,r019
integer,integers,NOUN,Technical Term,A whole number (including zero) with no fractional or decimal part.,14727,r018
positive,positive,ADJ,Technical Term,Describes a mathematical value greater than zero.,14727,r030
II,II,PROPN,,Ordinal number representing the second item in a list or sequence,14727,r007
small,smallest,ADJ,  ,  ,14727,r032
k,k,PROPN,Individual Name,This designates a specific individual in this context,14727,r019
integer,integers,NOUN,Technical Term,A whole number (including zero) with no fractional or decimal part.,14727,r018
III,III,PROPN,,Ordinal number representing the third item in a list or sequence,14727,r008
large,largest,ADJ,,Describes a substantial or considerable quantity,14727,r023
k,k,PROPN,Individual Name,This designates a specific individual in this context,14727,r019
integer,integers,NOUN,Technical Term,A whole number (including zero) with no fractional or decimal part.,14727,r018
negative,negative,ADJ,Technical Term,Describes a mathematical value less than zero.,14727,r026
xy-plane,xy-plane,PROPN,technical term,coordinate system,69576,r040
point,points,NOUN,Technical Term,A specific location in space; a coordinate on a graph.,69576,r027
c,c,NOUN,Technical Term,Variable representing a coordinate on the x-axis,69576,r014
c,c,NOUN,,,69576,r014
c,c,PROPN,Technical Term,Variable representing a coordinate on the x-axis,69576,r014
c,c,PROPN,,,69576,r014
vertex,vertices,NOUN,technical term,corner of a polygon,69576,r037
certain,certain,ADJ,,,69576,r015
square,square,NOUN,technical term,geometric shape,69576,r034
c,c,PROPN,Technical Term,Variable representing a coordinate on the x-axis,69576,r014
c,c,PROPN,,,69576,r014
follow,following,VERB,,,69576,r017
point,points,NOUN,Technical Term,A specific location in space; a coordinate on a graph.,69576,r027
p,P,NOUN,ORG,"A specific organization, typically a company or group with 'P' in its name.",69576,r025
same,same,ADJ,technical term,equivalent or identical,69576,r032
quadrant,quadrant,NOUN,Technical Term,One of the four regions divided by the x and y axes on a coordinate plane.,69576,r029
vertex,vertex,NOUN,technical term,corner of a polygon,69576,r037
square,square,NOUN,technical term,geometric shape,69576,r034
year,year,NOUN,period of time,duration,36939,r026
Taylor,Taylor,PROPN,PERSON,Person,36939,r004
go,goes,VERB,,Perform an action,36939,r013
same,same,ADJ,,Identical,36939,r019
carnival,carnival,NOUN,organization name,Event,36939,r011
attempt,attempts,VERB,Organization Name,Action,36939,r007
shoot,shoot,VERB,,Throw,36939,r020
basketball,basketball,NOUN,Technical Term,Sport,36939,r009
small,small,ADJ,technical term,size,36939,r021
hoop,hoop,NOUN,technical term,Sports equipment,36939,r014
hope,hoping,VERB,,Wish,36939,r015
win,win,VERB,result,success,36939,r025
tall,tall,ADJ,technical term,height,36939,r022
teddy,teddy,PROPN,organization name,toy,36939,r023
bear,bear,PROPN,Individual Name,Animal,36939,r010
probability,probability,NOUN,technical term,Chance,36939,r017
Taylor,Taylor,PROPN,PERSON,Person,36939,r004
make,make,VERB,,Accomplish,36939,r016
basket,basket,NOUN,Technical Term,Container,36939,r008
probability,probability,NOUN,technical term,Chance,36939,r017
Taylor,Taylor,PROPN,PERSON,Person,36939,r004
make,makes,VERB,,Accomplish,36939,r016
exactly,exactly,ADV,technical term,Precise numerical value,36939,r012
basket,basket,NOUN,Technical Term,Container,36939,r008
try,tries,NOUN,action,attempt,36939,r024
car,car,NOUN,object,vehicle,77707,r005
move,moves,NOUN,action,motion,77707,r010
/,/,NOUN,technical term,unit separation,77707,r001
hr,hr,NOUN,technical term,time unit,77707,r007
speed,speed,NOUN,TECHNICAL TERM,The rate at which something moves or changes,77707,r014
car,car,NOUN,object,vehicle,77707,r005
meter,meters,NOUN,measurement,linear distance,77707,r009
second,second,ADV,TECHNICAL TERM,A measure of time,77707,r013
person,persons,NOUN,INDIVIDUAL NAME,Human Being,30284,r013
go,went,VERB,,Motion,30284,r007
hotel,hotel,NOUN,,Accommodation,30284,r008
take,taking,VERB,NONE,Acquire,30284,r016
meal,meals,NOUN,,Food Portion,30284,r010
spend,spent,VERB,NONE,Consume,30284,r015
r 12,Rs 12,NOUN,PRODUCT,Currency,30284,r014
meal,meals,NOUN,,Food Portion,30284,r010
spend,spent,VERB,NONE,Consume,30284,r015
more,more,ADJ,NONE,Quantity,30284,r012
average,average,ADJ,,Central Tendency,30284,r005
expenditure,expenditure,NOUN,Technical Term,Spending,30284,r006
total,total,ADJ,NONE,Summation,30284,r018
money,money,NOUN,TECHNICAL TERM,Finance,30284,r011
spend,spent,VERB,NONE,Consume,30284,r015
initially,Initially,ADV,,At the start or beginning,72282,r015
man,men,NOUN,individual name,Male humans,72282,r018
woman,women,NOUN,individual name,Female person,72282,r029
room,room,NOUN,technical term,Space,72282,r025
ratio,ratio,NOUN,technical term,Proportion,72282,r024
then,Then,ADV,technical term,Sequence of events,72282,r028
man,men,NOUN,individual name,Male humans,72282,r018
enter,entered,VERB,Technical Term,To come into a place or situation,72282,r012
room,room,NOUN,technical term,Space,72282,r025
woman,women,NOUN,individual name,Female person,72282,r029
leave,left,VERB,,To depart from a location,72282,r016
room,room,NOUN,technical term,Space,72282,r025
then,Then,ADV,technical term,Sequence of events,72282,r028
number,number,NOUN,technical term,Quantity,72282,r022
woman,women,NOUN,individual name,Female person,72282,r029
double,doubled,VERB,,Multiply by 2,72282,r010
now,Now,ADV,technical term,Present time,72282,r021
be,are,VERB,,,72282,r005
man,men,NOUN,individual name,Male humans,72282,r018
room,room,NOUN,technical term,Space,72282,r025
many,many,ADJ,,A large quantity,72282,r019
d,D,ADJ,Individual Name,A variable,72282,r009
woman,women,NOUN,individual name,Female person,72282,r029
currently,currently,ADV,,At this moment,72282,r008
room,room,NOUN,technical term,Space,72282,r025
complete,complete,VERB,,Achieve completion of a task,30265,r008
project,project,NOUN,technical term,Set defined task or goal,30265,r014
complete,complete,VERB,,Achieve completion of a task,30265,r008
same,same,ADJ,technical term,Identical or comparable to,30265,r016
project,project,NOUN,technical term,Set defined task or goal,30265,r014
start,start,VERB,technical term,Initiate a process or project,30265,r017
work,working,VERB,technical term,Labor or effort exerted,30265,r021
project,project,NOUN,technical term,Set defined task or goal,30265,r014
together,together,ADV,technical term,Combined or synchronized effort,30265,r020
quit,quits,NOUN,organization name,Company that has closed down,30265,r015
project,project,NOUN,technical term,Set defined task or goal,30265,r014
complete,completed,VERB,,Achieve completion of a task,30265,r008
many,many,ADJ,organization name,A significant number of,30265,r013
day,days,NOUN,Technical Term,Unit of time,30265,r010
project,project,NOUN,technical term,Set defined task or goal,30265,r014
complete,completed,VERB,,Achieve completion of a task,30265,r008
timing,timing,NOUN,Technical Term,Schedule or arrangement of events over time,95704,r025
college,college,NOUN,organization name,Educational institution,95704,r012
12 p.m,12 p.m,NUM,MONEY,Measurement of time,95704,r001
p.m.,p.m.,NOUN,Technical Term,Time of Day,95704,r021
lecture,lectures,NOUN,technical term,Educational speech,95704,r019
hold,held,VERB,none,Organize or possess,95704,r018
give,given,VERB,none,Provide,95704,r016
duration,duration,NOUN,technical term,Length of time,95704,r013
break,break,NOUN,technical term,Pause in a scheduled activity,95704,r011
lecture,lecture,NOUN,technical term,Educational speech,95704,r019
give,given,VERB,none,Provide,95704,r016
student,students,NOUN,Individual Name,Learner in an institution of learning,95704,r023
find,Find,VERB,none,Discover or determine,95704,r015
duration,duration,NOUN,technical term,Length of time,95704,r013
lecture,lecture,NOUN,technical term,Educational speech,95704,r019
statue,statue,NOUN,technical term,Sculpture,94652,r011
carve,carved,VERB,technical term,Sculpture,94652,r002
sculptor,sculptor,NOUN,individual name,Artist,94652,r010
original,original,ADJ,technical term,Artwork,94652,r007
piece,piece,NOUN,technical term,Artwork,94652,r008
marble,marble,NOUN,Technical Term,Material used for sculpture,94652,r006
weigh,weighed,VERB,,To determine the heaviness of something,94652,r012
cut,cut,VERB,technical term,Sculpture,94652,r004
away,away,ADV,Technical Term,Percentage reduction,94652,r001
remainder,remainder,NOUN,Technical Term,Portion remaining after removal,94652,r009
cut,cut,VERB,technical term,Sculpture,94652,r004
away,away,ADV,Technical Term,Percentage reduction,94652,r001
statue,statue,NOUN,technical term,Sculpture,94652,r011
complete,completed,VERB,technical term,Sculpture,94652,r003
remainder,remainder,NOUN,Technical Term,Portion remaining after removal,94652,r009
cut,cut,VERB,technical term,Sculpture,94652,r004
away,away,ADV,Technical Term,Percentage reduction,94652,r001
weight,weight,NOUN,technical term,The heaviness of an object due to gravity,94652,r013
final,final,ADJ,Technical Term,The finished product,94652,r005
statue,statue,NOUN,technical term,Sculpture,94652,r011
positive,positive,ADJ,Technical Term,Greater Than Zero,93830,r008
integer,integer,NOUN,Technical Term,Whole Number,93830,r006
great,greater,ADJ,,Large,93830,r005
positive,positive,ADJ,Technical Term,Greater Than Zero,93830,r008
integer,integer,NOUN,Technical Term,Whole Number,93830,r006
difference,difference,NOUN,Technical Term,Calculation Result,93830,r004
cube,cubes,NOUN,Technical Term,Mathematical Operation,93830,r003
sum,sum,NOUN,Technical Term,Addition Result,93830,r009
solution,solution,NOUN,,Composed Set of Responses,48338,r014
sugar,sugar,NOUN,,Sweetener,48338,r015
water,water,NOUN,,Hydrant Liquid,48338,r018
sugar,sugar,NOUN,,Sweetener,48338,r015
much,much,ADJ,,signifies a larger quantity,48338,r010
water,water,NOUN,,Hydrant Liquid,48338,r018
milliliter,milliliters,NOUN,technical term,unit of volume,48338,r008
add,added,VERB,,to incorporate water into the solution,48338,r003
make,make,VERB,,to create a solution of the desired concentration,48338,r007
solution,solution,NOUN,,Composed Set of Responses,48338,r014
sugar,sugar,NOUN,,Sweetener,48338,r015
coin,coin,NOUN,technical term,Currency,86193,r004
flip,flipped,VERB,technical term,Action of tossing a coin,86193,r005
probability,probability,NOUN,technical term,Chance of an event happening,86193,r008
coin,coin,NOUN,technical term,Currency,86193,r004
land,land,VERB,,Result of a flip,86193,r006
tail,tails,NOUN,,Facing side of a coin,86193,r009
coin,coin,NOUN,technical term,Currency,86193,r004
flip,flipped,VERB,technical term,Action of tossing a coin,86193,r005
