word,part_of_speech,category,lemma,word_count,index,question_id,mask_col,is_content_word
45,NUM,,45,1,[47],32585,rationale,False
+,NUM,,+,1,[48],32585,rationale,False
47,NUM,,47,1,[49],32585,rationale,False
+,NUM,,+,1,[50],32585,rationale,False
49,NUM,,49,1,[51],32585,rationale,False
",",PUNCT,,",",0,[52],32585,rationale,False
which,PRON,,which,1,[53],32585,rationale,False
is,AUX,,be,1,[54],32585,rationale,False
.,PUNCT,,.,0,[56],32585,rationale,False
"
",SPACE,,"
",0,[57],32585,rationale,False
Final,PROPN,,Final,1,[58],32585,rationale,True
Answer,PROPN,,Answer,1,[59],32585,rationale,True
:,PUNCT,,:,0,[60],32585,rationale,False
"
",SPACE,,"
",0,[61],32585,rationale,False
B,NOUN,,b,1,[62],32585,rationale,True
The,DET,,the,1,[0],86078,question,False
weight,NOUN,,weight,1,[1],86078,question,True
of,ADP,,of,1,[2],86078,question,False
dogs,NOUN,,dog,1,[4],86078,question,True
is,AUX,,be,1,[5],86078,question,False
determined,ADJ,,determined,1,[6],86078,question,True
to,PART,,to,1,[7],86078,question,False
be,AUX,,be,1,[8],86078,question,False
",",PUNCT,,",",0,[11],86078,question,False
",",PUNCT,,",",0,[14],86078,question,False
and,CCONJ,,and,1,[17],86078,question,False
respectively,ADV,,respectively,1,[20],86078,question,True
.,PUNCT,,.,0,[21],86078,question,False
The,DET,,the,1,[22],86078,question,False
weight,NOUN,,weight,1,[23],86078,question,True
of,ADP,,of,1,[24],86078,question,False
a,DET,,a,1,[25],86078,question,False
dog,NOUN,,dog,1,[27],86078,question,True
is,AUX,,be,1,[28],86078,question,False
determined,ADJ,,determined,1,[29],86078,question,True
to,PART,,to,1,[30],86078,question,False
be,AUX,,be,1,[31],86078,question,False
y,PROPN,,y,1,[32],86078,question,True
pounds,NOUN,,pound,1,[33],86078,question,True
.,PUNCT,,.,0,[34],86078,question,False
If,SCONJ,,if,1,[35],86078,question,False
the,DET,,the,1,[36],86078,question,False
average,ADJ,,average,1,[37],86078,question,True
(,PUNCT,,(,0,[38],86078,question,False
arithmetic,ADJ,,arithmetic,1,[39],86078,question,True
mean,NOUN,,mean,1,[40],86078,question,True
),PUNCT,,),0,[41],86078,question,False
weight,NOUN,,weight,1,[42],86078,question,True
of,ADP,,of,1,[43],86078,question,False
the,DET,,the,1,[44],86078,question,False
dogs,NOUN,,dog,1,[47],86078,question,True
is,AUX,,be,1,[48],86078,question,False
the,DET,,the,1,[49],86078,question,False
same,ADJ,,same,1,[50],86078,question,True
as,ADP,,as,1,[51],86078,question,False
that,PRON,,that,1,[52],86078,question,False
of,ADP,,of,1,[53],86078,question,False
all,DET,,all,1,[54],86078,question,False
dogs,NOUN,,dog,1,[56],86078,question,True
what,PRON,,what,1,[57],86078,question,False
is,AUX,,be,1,[58],86078,question,False
the,DET,,the,1,[59],86078,question,False
value,NOUN,,value,1,[60],86078,question,True
of,ADP,,of,1,[61],86078,question,False
y,PROPN,,y,1,[62],86078,question,True
?,PUNCT,,?,0,[63],86078,question,False
Mahesh,PROPN,,Mahesh,1,[0],27658,question,True
marks,VERB,,mark,1,[1],27658,question,True
an,DET,,an,1,[2],27658,question,False
article,NOUN,,article,1,[3],27658,question,True
15,NUM,,15,1,[4],27658,question,False
%,NOUN,,%,1,[5],27658,question,True
above,ADP,,above,1,[6],27658,question,False
the,DET,,the,1,[7],27658,question,False
cost,NOUN,,cost,1,[8],27658,question,True
price,NOUN,,price,1,[9],27658,question,True
of,ADP,,of,1,[10],27658,question,False
Rs,PROPN,NORP,Rs,1,[11],27658,question,True
.,PROPN,,.,1,[12],27658,question,True
.,PUNCT,,.,0,[14],27658,question,False
What,PRON,,what,1,[15],27658,question,False
must,AUX,,must,1,[16],27658,question,False
be,AUX,,be,1,[17],27658,question,False
his,PRON,,his,1,[18],27658,question,False
discount,NOUN,,discount,1,[19],27658,question,True
percentage,NOUN,,percentage,1,[20],27658,question,True
if,SCONJ,,if,1,[21],27658,question,False
he,PRON,,he,1,[22],27658,question,False
sells,VERB,,sell,1,[23],27658,question,True
it,PRON,,it,1,[24],27658,question,False
at,ADP,,at,1,[25],27658,question,False
Rs,PROPN,,Rs,1,[26],27658,question,True
.,PROPN,,.,1,[27],27658,question,True
460,NUM,,460,1,[28],27658,question,False
?,PUNCT,,?,0,[29],27658,question,False
If,SCONJ,,if,1,[0],54084,question,False
Rs,PROPN,PERSON,Rs,1,[1],54084,question,True
.,NOUN,,.,1,[2],54084,question,True
be,AUX,,be,1,[4],54084,question,False
divided,VERB,,divide,1,[5],54084,question,True
among,ADP,,among,1,[6],54084,question,False
A,PROPN,,A,1,[7],54084,question,True
",",PUNCT,,",",0,[8],54084,question,False
B,PROPN,,B,1,[9],54084,question,True
",",PUNCT,,",",0,[10],54084,question,False
C,PROPN,,C,1,[11],54084,question,True
in,ADP,,in,1,[12],54084,question,False
such,DET,,such,1,[13],54084,question,False
a,DET,,a,1,[14],54084,question,False
way,NOUN,,way,1,[15],54084,question,True
that,PRON,,that,1,[16],54084,question,False
A,NOUN,,a,1,[17],54084,question,True
gets,VERB,,get,1,[18],54084,question,True
of,ADP,,of,1,[20],54084,question,False
what,PRON,,what,1,[21],54084,question,False
B,NOUN,,b,1,[22],54084,question,True
gets,VERB,,get,1,[23],54084,question,True
and,CCONJ,,and,1,[24],54084,question,False
B,NOUN,,b,1,[25],54084,question,True
gets,VERB,,get,1,[26],54084,question,True
of,ADP,,of,1,[28],54084,question,False
what,PRON,,what,1,[29],54084,question,False
C,NOUN,,c,1,[30],54084,question,True
gets,VERB,,get,1,[31],54084,question,True
",",PUNCT,,",",0,[32],54084,question,False
then,ADV,,then,1,[33],54084,question,True
their,PRON,,their,1,[34],54084,question,False
shares,NOUN,,share,1,[35],54084,question,True
are,AUX,,be,1,[36],54084,question,False
respectively,ADV,,respectively,1,[37],54084,question,True
:,PUNCT,,:,0,[38],54084,question,False
The,DET,,the,1,[0],13920,question,False
price,NOUN,,price,1,[1],13920,question,True
of,ADP,,of,1,[2],13920,question,False
an,DET,,an,1,[3],13920,question,False
item,NOUN,,item,1,[4],13920,question,True
is,AUX,,be,1,[5],13920,question,False
discounted,VERB,,discount,1,[6],13920,question,True
on,ADP,,on,1,[9],13920,question,False
of,ADP,,of,1,[12],13920,question,False
a,DET,,a,1,[13],13920,question,False
sale,NOUN,,sale,1,[14],13920,question,True
.,PUNCT,,.,0,[15],13920,question,False
On,ADP,,on,1,[16],13920,question,False
",",PUNCT,,",",0,[19],13920,question,False
the,DET,,the,1,[20],13920,question,False
item,NOUN,,item,1,[21],13920,question,True
is,AUX,,be,1,[22],13920,question,False
discounted,VERB,,discount,1,[23],13920,question,True
",",PUNCT,,",",0,[27],13920,question,False
and,CCONJ,,and,1,[28],13920,question,False
on,ADP,,on,1,[29],13920,question,False
",",PUNCT,,",",0,[32],13920,question,False
it,PRON,,it,1,[33],13920,question,False
is,AUX,,be,1,[34],13920,question,False
discounted,VERB,,discount,1,[35],13920,question,True
.,PUNCT,,.,0,[40],13920,question,False
The,DET,,the,1,[41],13920,question,False
price,NOUN,,price,1,[42],13920,question,True
of,ADP,,of,1,[43],13920,question,False
the,DET,,the,1,[44],13920,question,False
item,NOUN,,item,1,[45],13920,question,True
on,ADP,,on,1,[46],13920,question,False
is,AUX,,be,1,[49],13920,question,False
what,PRON,,what,1,[50],13920,question,False
percentage,NOUN,,percentage,1,[51],13920,question,True
of,ADP,,of,1,[52],13920,question,False
the,DET,,the,1,[53],13920,question,False
sale,NOUN,,sale,1,[54],13920,question,True
price,NOUN,,price,1,[55],13920,question,True
on,ADP,,on,1,[56],13920,question,False
?,PUNCT,,?,0,[59],13920,question,False
The,DET,,the,1,[0],81305,question,False
average,NOUN,,average,1,[1],81305,question,True
of,ADP,,of,1,[2],81305,question,False
numbers,NOUN,,number,1,[4],81305,question,True
is,AUX,,be,1,[5],81305,question,False
.,PUNCT,,.,0,[7],81305,question,False
If,SCONJ,,if,1,[8],81305,question,False
each,DET,,each,1,[9],81305,question,False
number,NOUN,,number,1,[10],81305,question,True
is,AUX,,be,1,[11],81305,question,False
multiplied,VERB,,multiply,1,[12],81305,question,True
by,ADP,,by,1,[13],81305,question,False
",",PUNCT,,",",0,[15],81305,question,False
then,ADV,,then,1,[16],81305,question,True
what,PRON,,what,1,[17],81305,question,False
is,AUX,,be,1,[18],81305,question,False
the,DET,,the,1,[19],81305,question,False
average,NOUN,,average,1,[20],81305,question,True
of,ADP,,of,1,[21],81305,question,False
the,DET,,the,1,[22],81305,question,False
new,ADJ,,new,1,[23],81305,question,True
set,NOUN,,set,1,[24],81305,question,True
of,ADP,,of,1,[25],81305,question,False
numbers,NOUN,,number,1,[26],81305,question,True
?,PUNCT,,?,0,[27],81305,question,False
If,SCONJ,,if,1,[0],18645,question,False
the,DET,,the,1,[1],18645,question,False
sum,NOUN,,sum,1,[2],18645,question,True
of,ADP,,of,1,[3],18645,question,False
the,DET,,the,1,[4],18645,question,False
term,NOUN,,term,1,[6],18645,question,True
and,CCONJ,,and,1,[7],18645,question,False
the,DET,,the,1,[8],18645,question,False
term,NOUN,,term,1,[10],18645,question,True
of,ADP,,of,1,[11],18645,question,False
an,DET,,an,1,[12],18645,question,False
arithmetic,ADJ,,arithmetic,1,[13],18645,question,True
progression,NOUN,,progression,1,[14],18645,question,True
is,AUX,,be,1,[15],18645,question,False
",",PUNCT,,",",0,[17],18645,question,False
what,PRON,,what,1,[18],18645,question,False
is,AUX,,be,1,[19],18645,question,False
the,DET,,the,1,[20],18645,question,False
sum,NOUN,,sum,1,[21],18645,question,True
of,ADP,,of,1,[22],18645,question,False
the,DET,,the,1,[23],18645,question,False
terms,NOUN,,term,1,[26],18645,question,True
of,ADP,,of,1,[27],18645,question,False
the,DET,,the,1,[28],18645,question,False
progression,NOUN,,progression,1,[29],18645,question,True
?,PUNCT,,?,0,[30],18645,question,False
The,DET,,the,1,[0],12383,question,False
average,ADJ,,average,1,[1],12383,question,True
temperature,NOUN,,temperature,1,[2],12383,question,True
of,ADP,,of,1,[3],12383,question,False
the,DET,,the,1,[4],12383,question,False
town,NOUN,,town,1,[5],12383,question,True
in,ADP,,in,1,[6],12383,question,False
was,AUX,,be,1,[14],12383,question,False
.,PUNCT,,.,0,[17],12383,question,False
The,DET,,the,1,[18],12383,question,False
average,NOUN,,average,1,[19],12383,question,True
for,ADP,,for,1,[20],12383,question,False
the,DET,,the,1,[21],12383,question,False
",",PUNCT,,",",0,[23],12383,question,False
",",PUNCT,,",",0,[25],12383,question,False
and,CCONJ,,and,1,[27],12383,question,False
was,AUX,,be,1,[30],12383,question,False
.,PUNCT,,.,0,[33],12383,question,False
If,SCONJ,,if,1,[34],12383,question,False
the,DET,,the,1,[35],12383,question,False
temperatures,NOUN,,temperature,1,[36],12383,question,True
of,ADP,,of,1,[37],12383,question,False
were,AUX,,be,1,[43],12383,question,False
in,ADP,,in,1,[44],12383,question,False
the,DET,,the,1,[45],12383,question,False
ratio,NOUN,,ratio,1,[46],12383,question,True
:,SYM,,:,1,[48],12383,question,False
",",PUNCT,,",",0,[50],12383,question,False
then,ADV,,then,1,[51],12383,question,True
what,PRON,,what,1,[52],12383,question,False
is,AUX,,be,1,[53],12383,question,False
the,DET,,the,1,[54],12383,question,False
temperature,NOUN,,temperature,1,[55],12383,question,True
on,ADP,,on,1,[56],12383,question,False
?,PUNCT,,?,0,[60],12383,question,False
Joe,PROPN,PERSON,Joe,1,[0],36718,question,True
is,AUX,,be,1,[1],36718,question,False
painting,VERB,,paint,1,[2],36718,question,True
a,DET,,a,1,[3],36718,question,False
rectangular,ADJ,,rectangular,1,[4],36718,question,True
room,NOUN,,room,1,[5],36718,question,True
whose,DET,,whose,1,[6],36718,question,False
dimensions,NOUN,,dimension,1,[7],36718,question,True
are,AUX,,be,1,[8],36718,question,False
given,VERB,,give,1,[9],36718,question,True
by,ADP,,by,1,[10],36718,question,False
a,DET,,a,1,[11],36718,question,False
",",PUNCT,,",",0,[12],36718,question,False
b,PROPN,,b,1,[13],36718,question,True
and,CCONJ,,and,1,[14],36718,question,False
c,NOUN,,c,1,[15],36718,question,True
meters,NOUN,,meter,1,[16],36718,question,True
.,PUNCT,,.,0,[17],36718,question,False
Joe,PROPN,PERSON,Joe,1,[18],36718,question,True
takes,VERB,,take,1,[19],36718,question,True
4 hours,NUM,TIME,4 hour,2,"[20, 21]",36718,question,True
to,PART,,to,1,[22],36718,question,False
paint,VERB,,paint,1,[23],36718,question,True
a,DET,,a,1,[24],36718,question,False
wall,NOUN,,wall,1,[25],36718,question,True
with,ADP,,with,1,[26],36718,question,False
dimensions,NOUN,,dimension,1,[27],36718,question,True
a,PRON,,a,1,[28],36718,question,False
and,CCONJ,,and,1,[29],36718,question,False
c.,PROPN,,c.,1,[30],36718,question,True
He,PRON,,he,1,[31],36718,question,False
takes,VERB,,take,1,[32],36718,question,True
2 hours,NUM,TIME,2 hour,2,"[33, 34]",36718,question,True
to,PART,,to,1,[35],36718,question,False
paint,VERB,,paint,1,[36],36718,question,True
a,DET,,a,1,[37],36718,question,False
wall,NOUN,,wall,1,[38],36718,question,True
with,ADP,,with,1,[39],36718,question,False
dimensions,PROPN,,dimensions,1,[40],36718,question,True
b,PROPN,,b,1,[41],36718,question,True
and,CCONJ,,and,1,[42],36718,question,False
c and 6 hours,NOUN,TIME,c and 6 hour,4,"[43, 44, 45, 46]",36718,question,True
to,PART,,to,1,[47],36718,question,False
paint,VERB,,paint,1,[48],36718,question,True
the,DET,,the,1,[49],36718,question,False
ceiling,NOUN,,ceiling,1,[50],36718,question,True
with,ADP,,with,1,[51],36718,question,False
dimensions,NOUN,,dimension,1,[52],36718,question,True
a,PRON,,a,1,[53],36718,question,False
and,CCONJ,,and,1,[54],36718,question,False
b.,PUNCT,,b.,0,[55],36718,question,False
If,SCONJ,,if,1,[56],36718,question,False
Joe,PROPN,PERSON,Joe,1,[57],36718,question,True
works,VERB,,work,1,[58],36718,question,True
at,ADP,,at,1,[59],36718,question,False
a,DET,,a,1,[60],36718,question,False
constant,ADJ,,constant,1,[61],36718,question,True
rate,NOUN,,rate,1,[62],36718,question,True
and,CCONJ,,and,1,[63],36718,question,False
a,DET,,a,1,[64],36718,question,False
=,NOUN,,=,1,[65],36718,question,True
",",PUNCT,,",",0,[67],36718,question,False
then,ADV,,then,1,[68],36718,question,True
what,PRON,,what,1,[69],36718,question,False
is,AUX,,be,1,[70],36718,question,False
the,DET,,the,1,[71],36718,question,False
volume,NOUN,,volume,1,[72],36718,question,True
of,ADP,,of,1,[73],36718,question,False
the,DET,,the,1,[74],36718,question,False
room,NOUN,,room,1,[75],36718,question,True
?,PUNCT,,?,0,[76],36718,question,False
If,SCONJ,,if,1,[0],69327,question,False
X,NOUN,,x,1,[1],69327,question,True
=,SYM,,=,1,[2],69327,question,False
1/(1-1/2))then,NUM,,1/(1-1/2))then,1,[7],69327,question,False
the,DET,,the,1,[8],69327,question,False
value,NOUN,,value,1,[9],69327,question,True
of,ADP,,of,1,[10],69327,question,False
?,PUNCT,,?,0,[12],69327,question,False
What,PRON,,what,1,[0],49968,question,False
is,AUX,,be,1,[1],49968,question,False
the,DET,,the,1,[2],49968,question,False
average,NOUN,,average,1,[3],49968,question,True
of,ADP,,of,1,[4],49968,question,False
",",PUNCT,,",",0,[6],49968,question,False
and,CCONJ,,and,1,[8],49968,question,False
7/10,NUM,,7/10,1,[9],49968,question,False
?,PUNCT,,?,0,[10],49968,question,False
A,DET,,a,1,[0],71969,question,False
certain,ADJ,,certain,1,[1],71969,question,True
research,NOUN,,research,1,[2],71969,question,True
group,NOUN,,group,1,[3],71969,question,True
plans,VERB,,plan,1,[4],71969,question,True
to,PART,,to,1,[5],71969,question,False
create,VERB,,create,1,[6],71969,question,True
computer,NOUN,,computer,1,[7],71969,question,True
models,NOUN,,model,1,[8],71969,question,True
of,ADP,,of,1,[9],71969,question,False
x%,NOUN,NORP,x%,1,[10],71969,question,True
of,ADP,,of,1,[11],71969,question,False
a,DET,,a,1,[12],71969,question,False
list,NOUN,,list,1,[13],71969,question,True
of,ADP,,of,1,[14],71969,question,False
bacterial,ADJ,,bacterial,1,[16],71969,question,True
species,NOUN,,specie,1,[17],71969,question,True
known,VERB,,know,1,[18],71969,question,True
to,PART,,to,1,[19],71969,question,False
inhabit,VERB,,inhabit,1,[20],71969,question,True
the,DET,,the,1,[21],71969,question,False
human,ADJ,,human,1,[22],71969,question,True
body,NOUN,,body,1,[23],71969,question,True
.,PUNCT,,.,0,[24],71969,question,False
After,ADP,,after,1,[25],71969,question,False
a,DET,,a,1,[26],71969,question,False
budget,NOUN,,budget,1,[27],71969,question,True
cut,NOUN,,cut,1,[28],71969,question,True
",",PUNCT,,",",0,[29],71969,question,False
the,DET,,the,1,[30],71969,question,False
group,NOUN,,group,1,[31],71969,question,True
finds,VERB,,find,1,[32],71969,question,True
it,PRON,,it,1,[33],71969,question,False
must,AUX,,must,1,[34],71969,question,False
reduce,VERB,,reduce,1,[35],71969,question,True
this,DET,,this,1,[36],71969,question,False
selection,NOUN,,selection,1,[37],71969,question,True
by,ADP,,by,1,[38],71969,question,False
(,PUNCT,,(,0,[39],71969,question,False
x,SYM,,x,1,[40],71969,question,False
−,PROPN,,−,1,[41],71969,question,True
8)%,PROPN,,8)%,1,[42],71969,question,True
.,PUNCT,,.,0,[43],71969,question,False
In,ADP,,in,1,[44],71969,question,False
terms,NOUN,,term,1,[45],71969,question,True
of,ADP,,of,1,[46],71969,question,False
x,SYM,,x,1,[47],71969,question,False
",",PUNCT,,",",0,[48],71969,question,False
how,SCONJ,,how,1,[49],71969,question,False
many,ADJ,,many,1,[50],71969,question,True
species,NOUN,,specie,1,[51],71969,question,True
of,ADP,,of,1,[52],71969,question,False
bacteria,NOUN,,bacteria,1,[53],71969,question,True
will,AUX,,will,1,[54],71969,question,False
the,DET,,the,1,[55],71969,question,False
group,NOUN,,group,1,[56],71969,question,True
be,AUX,,be,1,[57],71969,question,False
able,ADJ,,able,1,[58],71969,question,True
to,PART,,to,1,[59],71969,question,False
model,VERB,,model,1,[60],71969,question,True
?,PUNCT,,?,0,[61],71969,question,False
In,ADP,,in,1,[0],13250,question,False
how,SCONJ,,how,1,[1],13250,question,False
many,ADJ,,many,1,[2],13250,question,True
ways,NOUN,,way,1,[3],13250,question,True
can,AUX,,can,1,[4],13250,question,False
people,NOUN,,people,1,[6],13250,question,True
",",PUNCT,,",",0,[7],13250,question,False
A,PROPN,,A,1,[8],13250,question,True
",",PUNCT,,",",0,[9],13250,question,False
B,PROPN,,B,1,[10],13250,question,True
",",PUNCT,,",",0,[11],13250,question,False
C,PROPN,,C,1,[12],13250,question,True
",",PUNCT,,",",0,[13],13250,question,False
D,PROPN,,D,1,[14],13250,question,True
",",PUNCT,,",",0,[15],13250,question,False
E,PROPN,,E,1,[16],13250,question,True
",",PUNCT,,",",0,[17],13250,question,False
F,PROPN,,F,1,[18],13250,question,True
be,AUX,,be,1,[19],13250,question,False
seated,VERB,,seat,1,[20],13250,question,True
in,ADP,,in,1,[21],13250,question,False
a,DET,,a,1,[22],13250,question,False
row,NOUN,,row,1,[23],13250,question,True
such,ADJ,,such,1,[24],13250,question,True
that,SCONJ,,that,1,[25],13250,question,False
C,PROPN,,C,1,[26],13250,question,True
and,CCONJ,,and,1,[27],13250,question,False
D,PROPN,,D,1,[28],13250,question,True
are,AUX,,be,1,[29],13250,question,False
not,PART,,not,1,[30],13250,question,False
seated,VERB,,seat,1,[31],13250,question,True
next,ADV,,next,1,[32],13250,question,True
to,ADP,,to,1,[33],13250,question,False
each,DET,,each,1,[34],13250,question,False
other,ADJ,,other,1,[35],13250,question,True
as,ADV,,as,1,[36],13250,question,True
well,ADV,,well,1,[37],13250,question,True
as,ADP,,as,1,[38],13250,question,False
A,PROPN,,A,1,[39],13250,question,True
and,CCONJ,,and,1,[40],13250,question,False
B,NOUN,,b,1,[41],13250,question,True
are,AUX,,be,1,[42],13250,question,False
not,PART,,not,1,[43],13250,question,False
seated,VERB,,seat,1,[44],13250,question,True
next,ADV,,next,1,[45],13250,question,True
to,ADP,,to,1,[46],13250,question,False
each,DET,,each,1,[47],13250,question,False
other,ADJ,,other,1,[48],13250,question,True
?,PUNCT,,?,0,[49],13250,question,False
If,SCONJ,,if,1,[0],3450,question,False
f(a)=3a+6,NOUN,,f(a)=3a+6,1,[1],3450,question,True
",",PUNCT,,",",0,[2],3450,question,False
what,PRON,,what,1,[3],3450,question,False
is,AUX,,be,1,[4],3450,question,False
the,DET,,the,1,[5],3450,question,False
value,NOUN,,value,1,[6],3450,question,True
of,ADP,,of,1,[7],3450,question,False
(,PUNCT,,(,0,[8],3450,question,False
f(2a)+f(a,PROPN,,f(2a)+f(a,1,[9],3450,question,True
),PUNCT,,),0,[10],3450,question,False
),PUNCT,,),0,[11],3450,question,False
?,PUNCT,,?,0,[12],3450,question,False
On,ADP,,on,1,[0],15858,question,False
morning,NOUN,TIME,morning,1,[2],15858,question,True
",",PUNCT,,",",0,[3],15858,question,False
John,PROPN,PERSON,John,1,[4],15858,question,True
will,AUX,,will,1,[5],15858,question,False
begin,VERB,,begin,1,[6],15858,question,True
a,DET,,a,1,[7],15858,question,False
camping,NOUN,,camping,1,[8],15858,question,True
vacation,NOUN,,vacation,1,[9],15858,question,True
and,CCONJ,,and,1,[10],15858,question,False
he,PRON,,he,1,[11],15858,question,False
will,AUX,,will,1,[12],15858,question,False
return,VERB,,return,1,[13],15858,question,True
home,ADV,,home,1,[14],15858,question,True
at,ADP,,at,1,[15],15858,question,False
on,ADP,,on,1,[22],15858,question,False
which,PRON,,which,1,[23],15858,question,False
it,PRON,,it,1,[24],15858,question,False
rains,VERB,,rain,1,[25],15858,question,True
.,PUNCT,,.,0,[26],15858,question,False
If,SCONJ,,if,1,[27],15858,question,False
on,ADP,,on,1,[28],15858,question,False
of,ADP,,of,1,[33],15858,question,False
the,DET,,the,1,[34],15858,question,False
vacation,NOUN,,vacation,1,[35],15858,question,True
